,chr,start,stop,gene
0,1,27681759,27682011,NM_001297609
0,1,27681759,27682011,MAP3K6
0,1,27682110,27682287,NM_001297609
0,1,27682110,27682287,MAP3K6
0,1,27682467,27682641,NM_001297609
0,1,27682467,27682641,MAP3K6
0,1,27682829,27683291,NM_001297609
0,1,27682829,27683291,MAP3K6
0,1,27683450,27683656,NM_001297609
0,1,27683450,27683656,MAP3K6
0,1,27683841,27684118,NM_001297609
0,1,27683841,27684118,MAP3K6
0,1,27684152,27684418,NM_001297609
0,1,27684152,27684418,MAP3K6
0,1,27684622,27685408,NM_001297609
0,1,27684622,27685408,MAP3K6
0,1,27685858,27686064,NM_001297609
0,1,27685858,27686064,MAP3K6
0,1,27686299,27686536,NM_001297609
0,1,27686299,27686536,MAP3K6
0,1,27686682,27686910,NM_001297609
0,1,27686682,27686910,MAP3K6
0,1,27687146,27687550,NM_001297609
0,1,27687146,27687550,MAP3K6
0,1,27687598,27687937,NM_001297609
0,1,27687598,27687937,MAP3K6
0,1,27687961,27688409,NM_001297609
0,1,27687961,27688409,MAP3K6
0,1,27688532,27688792,NM_001297609
0,1,27688532,27688792,MAP3K6
0,1,27689082,27689563,NM_001297609
0,1,27689082,27689563,MAP3K6
0,1,27689883,27690090,NM_001297609
0,1,27689883,27690090,MAP3K6
0,1,27690358,27690627,NM_001297609
0,1,27690358,27690627,MAP3K6
0,1,27690645,27690936,NM_001297609
0,1,27690645,27690936,MAP3K6
0,1,27691102,27691454,NM_001297609
0,1,27691102,27691454,MAP3K6
0,1,27692699,27693139,NM_001297609
0,1,27692699,27693139,MAP3K6
0,1,27695677,27701360,FCN3
0,1,27705943,27709780,CD164L2
0,1,27720253,27721346,GPR3
0,1,27734633,27755451,WASF2
0,1,27873765,27878677,AHDC1
0,1,27939375,27950478,FGR
0,1,27992842,27995876,IFI6
0,1,28052542,28087143,FAM76A
0,1,28099769,28148891,STX12
0,1,28157297,28177008,PPP1R8
0,1,28177035,28177306,AL109927.1
0,1,28199033,28212484,THEMIS2
0,1,28218624,28218809,NM_001297558
0,1,28218624,28218809,RPA2
0,1,28220473,28220668,NM_001297558
0,1,28220473,28220668,RPA2
0,1,28220751,28220959,NM_001297558
0,1,28220751,28220959,RPA2
0,1,28223466,28223683,NM_001297558
0,1,28223466,28223683,RPA2
0,1,28224094,28224269,NM_001297558
0,1,28224094,28224269,RPA2
0,1,28233389,28233603,NM_001297558
0,1,28233389,28233603,RPA2
0,1,28233642,28233844,NM_001297558
0,1,28233642,28233844,RPA2
0,1,28240524,28241005,NM_001297558
0,1,28240524,28241005,RPA2
0,1,28241088,28241222,NM_001297558
0,1,28241088,28241222,RPA2
0,1,28261645,28285400,SMPDL3B
0,1,28286531,28293762,XKR8
0,1,28300927,28384588,EYA3
0,1,28476454,28477583,PTAFR
0,1,28526659,28526794,DNAJC8
0,1,28526963,28527426,AL353354.1
0,1,28526963,28527426,AL353354.2
0,1,28527709,28559560,DNAJC8
0,1,28562645,28573199,ATPIF1
0,1,28586309,28607364,SESN2
0,1,28657124,28661532,MED18
0,1,28733909,28823112,PHACTR4
0,1,28843301,28864570,RCC1
0,1,28879573,28904199,TRNAU1AP
0,1,28918974,28920680,RAB42
0,1,28930001,28948644,TAF12
0,1,29010075,29041336,GMEB1
0,1,29063583,29095515,YTHDF2
0,1,29138846,29189846,OPRD1
0,1,29313900,29442360,EPB41
0,1,29447367,29448391,TMEM200B
0,1,29474872,29508315,SRSF4
0,1,29520484,29557469,MECR
0,1,29563107,29652224,PTPRU
0,1,31186379,31196449,MATN1
0,1,31206625,31230643,LAPTM5
0,1,31346008,31381484,SDC3
0,1,31406008,31538683,PUM1
0,1,31654500,31712445,NKAIN1
0,1,31732869,31769649,SNRNP40
0,1,31769879,31837119,ZCCHC17
0,1,31838683,31845912,FABP3
0,1,31882635,31901966,SERINC2
0,1,31902142,31902665,AC114494.1
0,1,31902142,31907097,SERINC2
0,1,32042700,32052631,TINAGL1
0,1,32084744,32092632,HCRTR1
0,1,32096164,32098290,PEF1
0,1,32097987,32098290,HCRTR1
0,1,32098710,32110516,PEF1
0,1,32118202,32167845,COL16A1
0,1,32192971,32193257,BAI2
0,1,32192971,32193257,NM_001294336
0,1,32192971,32193257,NM_001294335
0,1,32193576,32193932,BAI2
0,1,32193576,32193932,NM_001294336
0,1,32193576,32193932,NM_001294335
0,1,32194149,32194285,BAI2
0,1,32194149,32194285,NM_001294336
0,1,32194149,32194285,NM_001294335
0,1,32196351,32197071,BAI2
0,1,32196351,32197071,NM_001294336
0,1,32196351,32197071,NM_001294335
0,1,32197666,32197806,BAI2
0,1,32197666,32197806,NM_001294336
0,1,32197666,32197806,NM_001294335
0,1,32198068,32198264,BAI2
0,1,32198068,32198264,NM_001294336
0,1,32198068,32198264,NM_001294335
0,1,32198523,32198795,BAI2
0,1,32198523,32198795,NM_001294336
0,1,32198523,32198795,NM_001294335
0,1,32200734,32200933,BAI2
0,1,32200734,32200933,NM_001294335
0,1,32201131,32201317,BAI2
0,1,32201131,32201317,NM_001294336
0,1,32201131,32201317,NM_001294335
0,1,32201378,32201545,BAI2
0,1,32201378,32201545,NM_001294336
0,1,32201378,32201545,NM_001294335
0,1,32201872,32202042,BAI2
0,1,32201872,32202042,NM_001294336
0,1,32201872,32202042,NM_001294335
0,1,32202124,32202375,BAI2
0,1,32202124,32202375,NM_001294336
0,1,32202124,32202375,NM_001294335
0,1,32202980,32203183,BAI2
0,1,32202980,32203183,NM_001294336
0,1,32202980,32203183,NM_001294335
0,1,32203203,32203407,BAI2
0,1,32203203,32203407,NM_001294336
0,1,32203203,32203407,NM_001294335
0,1,32203751,32203978,BAI2
0,1,32203751,32203978,NM_001294336
0,1,32203751,32203978,NM_001294335
0,1,32204138,32204282,BAI2
0,1,32204138,32204282,NM_001294336
0,1,32204138,32204282,NM_001294335
0,1,32204383,32204589,BAI2
0,1,32204383,32204589,NM_001294336
0,1,32204383,32204589,NM_001294335
0,1,32204859,32205287,BAI2
0,1,32204859,32205287,NM_001294336
0,1,32204859,32205287,NM_001294335
0,1,32205477,32205830,BAI2
0,1,32205477,32205830,NM_001294336
0,1,32205477,32205830,NM_001294335
0,1,32205898,32206193,BAI2
0,1,32205898,32206193,NM_001294336
0,1,32205898,32206193,NM_001294335
0,1,32206924,32207131,BAI2
0,1,32206924,32207131,NM_001294336
0,1,32206924,32207131,NM_001294335
0,1,32207175,32207869,BAI2
0,1,32207175,32207869,NM_001294336
0,1,32207175,32207869,NM_001294335
0,1,32208389,32208654,BAI2
0,1,32208389,32208654,NM_001294336
0,1,32208389,32208654,NM_001294335
0,1,32209744,32210009,BAI2
0,1,32209744,32210009,NM_001294336
0,1,32209744,32210009,NM_001294335
0,1,32210199,32210383,BAI2
0,1,32210199,32210383,NM_001294336
0,1,32210199,32210383,NM_001294335
0,1,32221550,32222467,BAI2
0,1,32221550,32222467,NM_001294336
0,1,32221550,32222467,NM_001294335
0,1,32222752,32222873,BAI2
0,1,32222752,32222873,NM_001294336
0,1,32222752,32222873,NM_001294335
0,1,32224872,32230454,BAI2
0,1,32256154,32280985,SPOCD1
0,1,32374403,32379495,PTP4A2
0,1,32379685,32380103,AL136115.1
0,1,32381446,32384717,PTP4A2
0,1,32479547,32508276,KHDRBS1
0,1,32538599,32568325,TMEM39B
0,1,32573682,32636546,KPNA6
0,1,32645897,32660847,TXLNA
0,1,32667487,32667751,NM_001301011
0,1,32667487,32667960,CCDC28B
0,1,32669430,32669697,NM_001301011
0,1,32669430,32669697,CCDC28B
0,1,32669737,32670031,NM_001301011
0,1,32669737,32670031,CCDC28B
0,1,32670149,32670450,NM_001301011
0,1,32670149,32670900,CCDC28B
0,1,32671233,32673734,IQCC
0,1,32674645,32681549,DCDC2B
0,1,32681961,32687974,TMEM234
0,1,32687993,32696848,EIF3I
0,1,32712973,32714253,FAM167B
0,1,32739749,32751368,LCK
0,1,32757721,32798696,HDAC1
0,1,32800148,32801685,MARCKSL1
0,1,32826984,32827743,FAM229A
0,1,32828253,32829908,TSSK3
0,1,32832173,32832306,BSDC1
0,1,32833884,32834202,NM_001300958
0,1,32833884,32834990,BSDC1
0,1,32841813,32842393,NM_001300958
0,1,32841813,32842393,BSDC1
0,1,32843521,32843700,NM_001300958
0,1,32843521,32843700,BSDC1
0,1,32843766,32843935,NM_001300958
0,1,32843766,32843935,BSDC1
0,1,32844275,32844491,NM_001300958
0,1,32844275,32844491,BSDC1
0,1,32846765,32846920,NM_001300958
0,1,32846765,32846920,BSDC1
0,1,32849381,32849700,NM_001300958
0,1,32849381,32849700,BSDC1
0,1,32852330,32852547,NM_001300958
0,1,32852330,32852547,BSDC1
0,1,32859631,32859792,NM_001300958
0,1,32859631,32859792,BSDC1
0,1,32859955,32860066,NM_001300958
0,1,32859955,32860066,BSDC1
0,1,32936176,32937267,RP1-27O5.3
0,1,32936176,32937267,ZBTB8B
0,1,32946442,32946721,RP1-27O5.3
0,1,32946442,32946721,ZBTB8B
0,1,32950652,32951070,RP1-27O5.3
0,1,32950652,32951070,ZBTB8B
0,1,33001664,33002180,RP1-27O5.3
0,1,33058483,33066071,ZBTB8A
0,1,33065638,33116217,ZBTB8OS
0,1,33116858,33146198,RBBP4
0,1,33147339,33168312,SYNC
0,1,33207506,33238539,KIAA1522
0,1,33241532,33282896,YARS
0,1,33291651,33321690,S100PBP
0,1,33329289,33336398,FNDC5
0,1,33354450,33359514,HPCA
0,1,33360356,33366890,TMEM54
0,1,33402357,33402961,NM_001300826
0,1,33402357,33402961,RNF19B
0,1,33403948,33404180,NM_001300826
0,1,33403948,33404180,RNF19B
0,1,33407803,33408111,NM_001300826
0,1,33407803,33408111,RNF19B
0,1,33409570,33409811,NM_001300826
0,1,33409570,33409811,RNF19B
0,1,33411065,33411280,NM_001300826
0,1,33411065,33411280,RNF19B
0,1,33411953,33412216,NM_001300826
0,1,33411953,33412216,RNF19B
0,1,33413773,33414018,NM_001300826
0,1,33413773,33414018,RNF19B
0,1,33415120,33415426,NM_001300826
0,1,33415120,33415426,RNF19B
0,1,33429602,33430337,NM_001300826
0,1,33429602,33430337,RNF19B
0,1,33439218,33439693,FKSG48
0,1,33476380,33502480,AK2
0,1,33547801,33548006,ADC
0,1,33547801,33548006,NM_001293562
0,1,33549505,33549779,ADC
0,1,33549505,33549779,NM_001293562
0,1,33557601,33557874,ADC
0,1,33557601,33557874,NM_001293562
0,1,33558833,33559068,ADC
0,1,33558833,33559068,NM_001293562
0,1,33560099,33560365,ADC
0,1,33560099,33560365,NM_001293562
0,1,33562258,33562521,ADC
0,1,33562258,33562521,NM_001293562
0,1,33563558,33563831,ADC
0,1,33563558,33563831,NM_001293562
0,1,33567384,33583768,ADC
0,1,33583453,33583768,NM_001293562
0,1,33585595,33585834,ADC
0,1,33585595,33585834,NM_001293562
0,1,33612728,33647084,TRIM62
0,1,33736126,33764698,ZNF362
0,1,33772317,33786750,A3GALT2
0,1,33790416,33841191,PHC2
0,1,33944840,33961127,ZSCAN20
0,1,33985068,34312648,CSMD2
0,1,34329743,34330404,HMGB4
0,1,34383645,34631465,CSMD2
0,1,34643341,34684413,C1orf94
0,1,35183943,35184061,SMIM12
0,1,35222882,35223804,GJB5
0,1,35226806,35227707,GJB4
0,1,35250314,35251227,GJB3
0,1,35259765,35260867,GJA4
0,1,35321250,35321629,SMIM12
0,1,35331634,35371035,DLGAP3
0,1,35447495,35447771,ZMYM6NB
0,1,35449318,35449599,ZMYM6
0,1,35449318,35449599,RP11-244H3.4
0,1,35449318,35450957,ZMYM6NB
0,1,35452655,35458039,ZMYM6
0,1,35457785,35458039,RP11-244H3.4
0,1,35469519,35469657,ZMYM6
0,1,35469519,35469657,RP11-244H3.4
0,1,35470683,35470924,ZMYM6
0,1,35470683,35470924,RP11-244H3.4
0,1,35472502,35472750,ZMYM6
0,1,35472502,35472750,RP11-244H3.4
0,1,35474303,35474576,ZMYM6
0,1,35474303,35474576,RP11-244H3.4
0,1,35475998,35476249,ZMYM6
0,1,35475998,35476249,RP11-244H3.4
0,1,35476309,35476688,ZMYM6
0,1,35476309,35476688,RP11-244H3.4
0,1,35477441,35477657,ZMYM6
0,1,35477441,35477657,RP11-244H3.4
0,1,35477982,35478233,ZMYM6
0,1,35477982,35478233,RP11-244H3.4
0,1,35480248,35480814,ZMYM6
0,1,35480248,35480814,RP11-244H3.4
0,1,35484819,35485254,ZMYM6
0,1,35484819,35485254,RP11-244H3.4
0,1,35485934,35486119,ZMYM6
0,1,35485934,35486119,RP11-244H3.4
0,1,35496098,35496291,ZMYM6
0,1,35496098,35496291,RP11-244H3.4
0,1,35559539,35580911,ZMYM1
0,1,35643564,35658701,SFPQ
0,1,35734598,35885329,ZMYM4
0,1,35900445,36020143,KIAA0319L
0,1,36023742,36032521,NCDN
0,1,36039129,36060328,TFAP2E
0,1,36068818,36107084,PSMB2
0,1,36181183,36181973,C1orf216
0,1,36186442,36235522,CLSPN
0,1,36273968,36319257,AGO4
0,1,36348973,36385259,AGO1
0,1,36396978,36521397,AGO3
0,1,36550473,36553838,TEKT2
0,1,36554456,36559038,ADPRHL2
0,1,36563120,36565139,COL8A2
0,1,36563120,36565139,NM_001294347
0,1,36565601,36565894,COL8A2
0,1,36602754,36615030,TRAPPC3
0,1,36621969,36645910,MAP7D1
0,1,36748115,36769669,THRAP3
0,1,36771972,36786779,SH3D21
0,1,36787846,36788689,EVA1B
0,1,36793385,36793809,RP11-268J15.5
0,1,36807306,36826984,STK40
0,1,36859309,36859781,LSM10
0,1,36881599,36916021,OSCP1
0,1,36921339,36929927,MRPS15
0,1,36931647,36945148,CSF3R
0,1,37267402,37499760,GRIK3
0,1,37941048,37949263,ZC3H12A
0,1,37959320,37980398,MEAF6
0,1,38003299,38019881,SNIP1
0,1,38022480,38030713,DNALI1
0,1,38032406,38061474,GNL2
0,1,38078377,38095624,RSPO1
0,1,38148745,38155603,C1orf109
0,1,38158313,38174089,CDCA8
0,1,38181494,38230789,EPHA10
0,1,38259805,38265926,MANEAL
0,1,38269547,38273903,YRDC
0,1,38274027,38274857,C1orf122
0,1,38280758,38289535,MTF1
0,1,38292182,38293937,AL929472.1
0,1,38297867,38323381,MTF1
0,1,38327937,38328153,INPP5B
0,1,38327937,38328153,NM_001297434
0,1,38329934,38330146,INPP5B
0,1,38329934,38330146,NM_001297434
0,1,38331383,38331611,INPP5B
0,1,38331383,38331611,NM_001297434
0,1,38332081,38332266,INPP5B
0,1,38332081,38332266,NM_001297434
0,1,38334123,38334337,INPP5B
0,1,38334123,38334337,NM_001297434
0,1,38338552,38338888,INPP5B
0,1,38338552,38338888,NM_001297434
0,1,38339615,38339878,INPP5B
0,1,38339615,38339878,NM_001297434
0,1,38341228,38341439,INPP5B
0,1,38341228,38341439,NM_001297434
0,1,38343810,38344046,INPP5B
0,1,38343810,38344046,NM_001297434
0,1,38345707,38345917,INPP5B
0,1,38345707,38345917,NM_001297434
0,1,38348429,38348641,INPP5B
0,1,38348429,38348641,NM_001297434
0,1,38351260,38351548,INPP5B
0,1,38351260,38351548,NM_001297434
0,1,38352510,38352727,INPP5B
0,1,38352510,38352727,NM_001297434
0,1,38352973,38353188,INPP5B
0,1,38352973,38353188,NM_001297434
0,1,38353865,38354067,INPP5B
0,1,38353865,38354067,NM_001297434
0,1,38355179,38355447,INPP5B
0,1,38355179,38355447,NM_001297434
0,1,38356980,38357177,INPP5B
0,1,38356980,38357177,NM_001297434
0,1,38397107,38397776,INPP5B
0,1,38397107,38397776,NM_001297434
0,1,38406310,38412031,INPP5B
0,1,38423808,38455688,SF3A3
0,1,38463027,38465135,FHL3
0,1,38478425,38489351,UTP11L
0,1,38511010,38512466,POU3F1
0,1,39305175,39325369,RRAGC
0,1,39330292,39339028,MYCBP
0,1,39339308,39341821,GJA9
0,1,39352126,39395232,RHBDL2
0,1,39457003,39469778,AKIRIN1
0,1,39494347,39500219,NDUFS5
0,1,39549841,39854381,MACF1
0,1,39875888,39880272,KIAA0754
0,1,39875888,39951517,MACF1
0,1,39957614,39991521,BMP8A
0,1,40026727,40041674,PABPC4
0,1,40092129,40105348,HEYL
0,1,40124743,40137761,NT5C1A
0,1,40148158,40150326,HPCAL4
0,1,40204523,40219078,PPIE
0,1,40226041,40226291,BMP8B
0,1,40228139,40228347,PPIE
0,1,40228714,40229514,BMP8B
0,1,40229307,40229514,PPIE
0,1,40230245,40230731,BMP8B
0,1,40235324,40236978,OXCT2
0,1,40239930,40254208,BMP8B
0,1,40307366,40349214,TRIT1
0,1,40362994,40367611,MYCL
0,1,40420915,40435291,MFSD2A
0,1,40524969,40537256,CAP1
0,1,40539683,40562961,PPT1
0,1,40627022,40706170,RLF
0,1,40713616,40717317,TMCO2
0,1,40723894,40758392,ZMPSTE24
0,1,40766804,40782920,COL9A2
0,1,40828004,40887824,SMAP2
0,1,40916584,40929312,ZFP69B
0,1,40944984,40961782,ZFP69
0,1,40980167,40981389,EXO5
0,1,40998789,41013183,ZNF684
0,1,41092139,41107648,RIMS3
0,1,41204466,41237208,NFYC
0,1,41249716,41304246,KCNQ4
0,1,41327195,41327850,CITED4
0,1,41447609,41454433,CTPS1
0,1,41454216,41454433,NM_001301237
0,1,41456787,41456971,CTPS1
0,1,41456787,41456971,NM_001301237
0,1,41457387,41457568,CTPS1
0,1,41457387,41457568,NM_001301237
0,1,41461539,41461843,CTPS1
0,1,41461539,41461843,NM_001301237
0,1,41463016,41463249,CTPS1
0,1,41463016,41463249,NM_001301237
0,1,41466651,41466840,CTPS1
0,1,41466651,41466840,NM_001301237
0,1,41467782,41467977,CTPS1
0,1,41467782,41467977,NM_001301237
0,1,41468736,41468899,CTPS1
0,1,41468736,41468899,NM_001301237
0,1,41471673,41471817,CTPS1
0,1,41471673,41471817,NM_001301237
0,1,41473071,41473268,CTPS1
0,1,41473071,41473268,NM_001301237
0,1,41474281,41474613,CTPS1
0,1,41474281,41474613,NM_001301237
0,1,41475067,41475312,CTPS1
0,1,41475067,41475312,NM_001301237
0,1,41475783,41475968,CTPS1
0,1,41475783,41475968,NM_001301237
0,1,41481728,41481951,NM_001300859
0,1,41481728,41481951,SLFNL1
0,1,41482856,41483100,NM_001300859
0,1,41482856,41483100,SLFNL1
0,1,41483257,41483879,NM_001300859
0,1,41483257,41483879,SLFNL1
0,1,41485848,41486383,NM_001300859
0,1,41485848,41486383,SLFNL1
0,1,41493816,41651856,SCMH1
0,1,41827553,41848604,FOXO6
0,1,41945030,41950323,EDN2
0,1,41976072,42050519,HIVEP3
0,1,42619072,42621318,GUCA2B
0,1,42628527,42630434,GUCA2A
0,1,42645331,42776815,FOXJ3
0,1,42846556,42880696,RIMKLA
0,1,42896357,42921719,ZMYND12
0,1,42922187,42938966,PPCS
0,1,42986836,43119750,CCDC30
0,1,43124068,43133141,PPIH
0,1,43148187,43166737,YBX1
0,1,43200707,43205785,CLDN19
0,1,43212318,43232693,LEPRE1
0,1,43232933,43241116,C1orf50
0,1,43255054,43255207,LOC100129924
0,1,43255419,43255656,C1orf50
0,1,43255419,43255656,LOC100129924
0,1,43258426,43258624,C1orf50
0,1,43258426,43258624,LOC100129924
0,1,43259222,43259466,C1orf50
0,1,43259222,43259466,LOC100129924
0,1,43260034,43260335,C1orf50
0,1,43260034,43260335,LOC100129924
0,1,43262181,43263947,C1orf50
0,1,43263719,43263947,LOC100129924
0,1,43273035,43282266,CCDC23
0,1,43296070,43308954,ERMAP
0,1,43315280,43317535,ZNF691
0,1,43392662,43424373,SLC2A1
0,1,43610870,43622035,FAM183A
0,1,43630064,43638143,EBNA1BP2
0,1,43638375,43719913,WDR65
0,1,43738344,43739104,TMEM125
0,1,43748406,43748992,C1orf210
0,1,43766693,43788444,TIE1
0,1,43803470,43818494,MPL
0,1,43824837,43828851,CDC20
0,1,43829537,43831331,ELOVL1
0,1,43850071,43855486,MED8
0,1,43855590,43916202,SZT2
0,1,43916859,43919515,HYI
0,1,44010697,44087725,PTPRF
0,1,44118797,44170092,KDM4A
0,1,44201884,44395944,ST3GAL3
0,1,44401279,44402488,ARTN
0,1,44413223,44433405,IPO13
0,1,44435798,44438262,DPH2
0,1,44440663,44441030,NM_001294333
0,1,44440663,44441030,ATP6V0B
0,1,44441287,44441571,NM_001294333
0,1,44441287,44441571,ATP6V0B
0,1,44441712,44441896,NM_001294333
0,1,44441712,44441896,ATP6V0B
0,1,44441924,44442102,NM_001294333
0,1,44441924,44442102,ATP6V0B
0,1,44442212,44442382,NM_001294333
0,1,44442212,44442382,ATP6V0B
0,1,44442395,44442547,NM_001294333
0,1,44442395,44442547,ATP6V0B
0,1,44442648,44443134,NM_001294333
0,1,44442648,44443730,ATP6V0B
0,1,44445634,44456171,B4GALT2
0,1,44457231,44457742,SLC6A9
0,1,44457231,44461883,CCDC24
0,1,44463167,44490000,SLC6A9
0,1,44584530,44596479,KLF17
0,1,44679376,44686341,DMAP1
0,1,44687180,44820749,ERI3
0,1,44877720,45101885,RNF220
0,1,45102009,45102180,TMEM53
0,1,45110320,45110804,RNF220
0,1,45110843,45111211,TMEM53
0,1,45110843,45116498,RNF220
0,1,45120181,45120932,NM_001300748
0,1,45120181,45120932,NM_001300747
0,1,45120181,45120932,TMEM53
0,1,45120181,45120932,NM_001300746
0,1,45125796,45126018,NM_001300748
0,1,45125796,45126018,NM_001300747
0,1,45125796,45126018,TMEM53
0,1,45139953,45140114,NM_001300748
0,1,45139953,45140114,NM_001300747
0,1,45139953,45140114,TMEM53
0,1,45155320,45191126,C1orf228
0,1,45205555,45205765,KIF2C
0,1,45205555,45205765,NM_001297655
0,1,45206535,45206730,KIF2C
0,1,45206535,45206730,NM_001297655
0,1,45212379,45212482,NM_001297656
0,1,45212379,45212482,KIF2C
0,1,45213006,45213208,NM_001297656
0,1,45213006,45213208,KIF2C
0,1,45213006,45213208,NM_001297655
0,1,45213274,45213423,NM_001297656
0,1,45213274,45213423,KIF2C
0,1,45213274,45213423,NM_001297655
0,1,45216064,45216287,NM_001297657
0,1,45216064,45216287,NM_001297656
0,1,45216064,45216287,KIF2C
0,1,45216064,45216287,NM_001297655
0,1,45218754,45218977,NM_001297657
0,1,45218754,45218977,NM_001297656
0,1,45218754,45218977,KIF2C
0,1,45219355,45219556,NM_001297657
0,1,45219355,45219556,NM_001297656
0,1,45219355,45219556,KIF2C
0,1,45219355,45219556,NM_001297655
0,1,45220372,45220568,NM_001297657
0,1,45220372,45220568,NM_001297656
0,1,45220372,45220568,KIF2C
0,1,45220372,45220568,NM_001297655
0,1,45221551,45221960,NM_001297657
0,1,45221551,45221960,NM_001297656
0,1,45221551,45221960,KIF2C
0,1,45221551,45221960,NM_001297655
0,1,45223178,45223369,NM_001297657
0,1,45223178,45223369,NM_001297656
0,1,45223178,45223369,KIF2C
0,1,45223178,45223369,NM_001297655
0,1,45223530,45223863,NM_001297657
0,1,45223530,45223863,NM_001297656
0,1,45223530,45223863,KIF2C
0,1,45223530,45223863,NM_001297655
0,1,45224828,45225071,NM_001297657
0,1,45224828,45225071,NM_001297656
0,1,45224828,45225071,KIF2C
0,1,45224828,45225071,NM_001297655
0,1,45225902,45226207,NM_001297657
0,1,45225902,45226207,NM_001297656
0,1,45225902,45226207,KIF2C
0,1,45225902,45226207,NM_001297655
0,1,45226214,45226425,NM_001297657
0,1,45226214,45226425,NM_001297656
0,1,45226214,45226425,KIF2C
0,1,45226214,45226425,NM_001297655
0,1,45227538,45227706,NM_001297657
0,1,45227538,45227706,NM_001297656
0,1,45227538,45227706,KIF2C
0,1,45227538,45227706,NM_001297655
0,1,45227851,45228381,NM_001297657
0,1,45227851,45228381,NM_001297656
0,1,45227851,45228381,KIF2C
0,1,45227851,45228381,NM_001297655
0,1,45232448,45232672,NM_001297657
0,1,45232448,45232672,NM_001297656
0,1,45232448,45232672,KIF2C
0,1,45232448,45232672,NM_001297655
0,1,45232719,45232902,NM_001297657
0,1,45232719,45232902,NM_001297656
0,1,45232719,45232902,KIF2C
0,1,45232719,45232902,NM_001297655
0,1,45241219,45244408,RPS8
0,1,45249832,45253428,BEST4
0,1,45266086,45271401,PLK3
0,1,45271625,45272391,TCTEX1D4
0,1,45274443,45279495,BTBD19
0,1,45286311,45308655,PTCH2
0,1,45316573,45446891,EIF2B3
0,1,45469114,45476980,HECTD3
0,1,45477888,45481221,UROD
0,1,45484076,45672073,ZSWIM5
0,1,45792771,45793987,HPDL
0,1,45794928,45795160,NM_001293196
0,1,45794928,45795160,NM_001293195
0,1,45794928,45795160,NM_001293192
0,1,45794928,45795160,NM_001293191
0,1,45794928,45795160,NM_001293190
0,1,45794928,45795791,MUTYH
0,1,45796138,45796280,NM_001293196
0,1,45796138,45796280,NM_001293195
0,1,45796138,45796280,NM_001293192
0,1,45796138,45796280,NM_001293191
0,1,45796138,45796280,NM_001293190
0,1,45796138,45796280,MUTYH
0,1,45796804,45797279,NM_001293196
0,1,45796804,45797279,NM_001293195
0,1,45796804,45797279,NM_001293192
0,1,45796804,45797279,NM_001293191
0,1,45796804,45797279,NM_001293190
0,1,45796804,45797279,MUTYH
0,1,45797283,45797595,NM_001293196
0,1,45797283,45797595,NM_001293195
0,1,45797283,45797595,NM_001293192
0,1,45797283,45797595,NM_001293191
0,1,45797283,45797595,NM_001293190
0,1,45797283,45797595,MUTYH
0,1,45797645,45798682,NM_001293196
0,1,45797645,45798682,NM_001293195
0,1,45797645,45798682,NM_001293192
0,1,45797645,45798682,NM_001293191
0,1,45797645,45798682,NM_001293190
0,1,45797645,45798682,MUTYH
0,1,45798719,45798893,NM_001293196
0,1,45798719,45798893,NM_001293195
0,1,45798719,45798893,NM_001293192
0,1,45798719,45798893,NM_001293191
0,1,45798719,45798893,NM_001293190
0,1,45798719,45798893,MUTYH
0,1,45798907,45799326,NM_001293196
0,1,45798907,45799326,NM_001293195
0,1,45798907,45799326,NM_001293192
0,1,45798907,45799326,NM_001293191
0,1,45798907,45799326,NM_001293190
0,1,45798907,45799326,MUTYH
0,1,45800013,45800234,NM_001293195
0,1,45800013,45800234,NM_001293191
0,1,45800013,45800234,NM_001293190
0,1,45800013,45803920,MUTYH
0,1,45805825,45806027,TOE1
0,1,45805825,45806027,NM_001293190
0,1,45805825,45806027,MUTYH
0,1,45806695,45809425,TOE1
0,1,45810462,45923508,TESK2
0,1,45960681,45965332,CCDC163P
0,1,45965955,45974938,MMACHC
0,1,45976951,45984766,PRDX1
0,1,46027417,46035679,AKR1A1
0,1,46049769,46083864,NASP
0,1,46085897,46089632,CCDC17
0,1,46093878,46124810,GPBP1L1
0,1,46156691,46159628,TMEM69
0,1,46160040,46212134,IPP
0,1,46269518,46501789,MAST2
0,1,46509295,46642194,PIK3R3
0,1,46646730,46651256,TSPAN1
0,1,46654341,46663544,POMGNT1
0,1,46669049,46685943,LURAP1
0,1,46714028,46744005,RAD54L
0,1,46744487,46769045,LRRC41
0,1,46769389,46769543,UQCRH
0,1,46769389,46769543,NM_001297566
0,1,46774723,46774850,UQCRH
